brightness,latitude,longitude,timestamp
0,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
0,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
0,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
1,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
3,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
3,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
1,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
4,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
3,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
0,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
0,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
1,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
1,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
14,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
12,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
17,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
18,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
13,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
15,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
18,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
19,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
18,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
18,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
20,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
14,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
25,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
31,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
34,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
46,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
83,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
150,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
102,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
23,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
9,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
11,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
11,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
11,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
19,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
46,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
34,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
25,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
23,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
23,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
25,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
24,57.1470257873248,-2.10155535489516,"2016-02-11 18:09:04"
24,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
22,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
20,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
17,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
13,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
14,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
13,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
9,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
13,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
13,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
14,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
18,57.1471229754921,-2.10157798603373,"2016-02-11 18:09:27"
22,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
23,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
26,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
25,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
22,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
24,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
21,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
12,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
6,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
9,57.147217942455,-2.10164252668815,"2016-02-11 18:09:33"
6,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
6,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
2,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
2,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
5,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
7,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
5,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
7,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
7,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
6,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
7,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
7,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
9,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
8,57.1473036893244,-2.10174193605976,"2016-02-11 18:09:38"
9,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
8,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
12,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
16,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
14,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
17,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
16,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
14,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
13,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
14,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
10,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
9,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
10,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
10,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
6,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
2,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
3,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
2,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
6,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
9,57.1473929565932,-2.10183816030817,"2016-02-11 18:09:45"
11,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
13,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
10,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
13,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
9,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
10,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
10,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
9,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
7,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
7,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
5,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
4,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
7,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
8,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
11,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
10,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
3,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
5,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
5,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
8,57.1474806313004,-2.10189146921234,"2016-02-11 18:09:55"
9,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
6,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
4,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
4,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
4,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
2,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
3,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
3,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
2,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
4,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
4,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
2,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
2,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
3,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
6,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
6,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
9,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
2,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
7,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
2,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
11,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
7,57.1475781547438,-2.10194100626009,"2016-02-11 18:10:05"
7,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
7,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
9,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
8,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
9,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
12,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
12,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
6,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
12,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
7,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
6,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
12,57.1476641949798,-2.10203739814656,"2016-02-11 18:10:16"
9,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
9,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
14,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
1,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
20,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
7,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
13,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
12,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
6,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
9,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
7,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
12,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
17,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
31,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
29,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
34,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
29,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
28,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
28,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
29,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
26,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
26,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
28,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
23,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
17,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
20,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
15,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
18,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
17,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
15,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
12,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
10,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
12,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
10,57.1477334295,-2.10214518942135,"2016-02-11 18:10:22"
7,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
3,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
9,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
7,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
7,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
9,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
7,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
7,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
4,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
4,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
4,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
7,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
6,57.147802161106,-2.10226312279897,"2016-02-11 18:10:39"
3,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
4,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
4,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
6,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
10,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
4,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
10,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
9,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
7,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
7,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
7,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
9,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
7,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
9,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
11,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
7,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
6,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
6,57.147787534685,-2.10244165733652,"2016-02-11 18:10:50"
9,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
9,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
14,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
10,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
10,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
9,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
10,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
9,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
9,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
5,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
7,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
6,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
6,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
3,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
6,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
1,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
0,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
1,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
0,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
0,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
0,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
0,57.1477755485635,-2.10262413136857,"2016-02-11 18:10:59"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
10,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
6,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477892948847,-2.10279780440228,"2016-02-11 18:11:10"
0,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
1,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
1,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
1,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
0,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
1,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
1,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
6,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
3,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
6,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
6,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
6,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
6,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
4,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
6,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
7,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
11,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
9,57.1477903845321,-2.10296519100862,"2016-02-11 18:11:18"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
9,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
4,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
1,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
3,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
0,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
3,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
1,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
0,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
3,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
6,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
1,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
4,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
7,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
3,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
3,57.1477713995214,-2.10312738083499,"2016-02-11 18:11:27"
