ZBRIGHTNESS,latitude,longitude,timestamp
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.1441026405032,-2.09421406500237,"2016-02-11 20:10:24"
0,57.144197188371,-2.09427500143842,"2016-02-11 20:10:36"
0,57.144197188371,-2.09427500143842,"2016-02-11 20:10:36"
0,57.144197188371,-2.09427500143842,"2016-02-11 20:10:36"
0,57.144197188371,-2.09427500143842,"2016-02-11 20:10:36"
0,57.144197188371,-2.09427500143842,"2016-02-11 20:10:36"
0,57.1443184745099,-2.09440249018566,"2016-02-11 20:10:38"
0,57.1443184745099,-2.09440249018566,"2016-02-11 20:10:38"
0,57.1443184745099,-2.09440249018566,"2016-02-11 20:10:38"
0,57.1443184745099,-2.09440249018566,"2016-02-11 20:10:38"
0,57.1444440354194,-2.09460617043273,"2016-02-11 20:10:40"
0,57.1444440354194,-2.09460617043273,"2016-02-11 20:10:40"
0,57.1444440354194,-2.09460617043273,"2016-02-11 20:10:40"
0,57.1444440354194,-2.09460617043273,"2016-02-11 20:10:40"
0,57.1445766790371,-2.09477045573489,"2016-02-11 20:10:42"
0,57.1445766790371,-2.09477045573489,"2016-02-11 20:10:42"
0,57.1445766790371,-2.09477045573489,"2016-02-11 20:10:42"
0,57.1445766790371,-2.09477045573489,"2016-02-11 20:10:42"
0,57.1446793992605,-2.09495376795725,"2016-02-11 20:10:44"
0,57.1446793992605,-2.09495376795725,"2016-02-11 20:10:44"
0,57.1446793992605,-2.09495376795725,"2016-02-11 20:10:44"
0,57.1446793992605,-2.09495376795725,"2016-02-11 20:10:44"
0,57.1447938122387,-2.09512542933421,"2016-02-11 20:10:46"
0,57.1447938122387,-2.09512542933421,"2016-02-11 20:10:46"
0,57.1447938122387,-2.09512542933421,"2016-02-11 20:10:46"
0,57.1447938122387,-2.09512542933421,"2016-02-11 20:10:46"
0,57.1449056687366,-2.09527135826842,"2016-02-11 20:10:48"
0,57.1449056687366,-2.09527135826842,"2016-02-11 20:10:48"
0,57.1449056687366,-2.09527135826842,"2016-02-11 20:10:48"
0,57.1449056687366,-2.09527135826842,"2016-02-11 20:10:48"
0,57.145038857178,-2.09539608098762,"2016-02-11 20:10:50"
0,57.145038857178,-2.09539608098762,"2016-02-11 20:10:50"
0,57.145038857178,-2.09539608098762,"2016-02-11 20:10:50"
0,57.145038857178,-2.09539608098762,"2016-02-11 20:10:50"
0,57.1451385180067,-2.09553563967542,"2016-02-11 20:10:52"
0,57.1451385180067,-2.09553563967542,"2016-02-11 20:10:52"
0,57.1451385180067,-2.09553563967542,"2016-02-11 20:10:52"
0,57.1451385180067,-2.09553563967542,"2016-02-11 20:10:52"
0,57.1452238876905,-2.09562398493485,"2016-02-11 20:10:54"
0,57.1452238876905,-2.09562398493485,"2016-02-11 20:10:54"
0,57.1452238876905,-2.09562398493485,"2016-02-11 20:10:54"
0,57.1452238876905,-2.09562398493485,"2016-02-11 20:10:54"
0,57.1453048149656,-2.09573345259027,"2016-02-11 20:10:56"
0,57.1453048149656,-2.09573345259027,"2016-02-11 20:10:56"
0,57.1453048149656,-2.09573345259027,"2016-02-11 20:10:56"
0,57.1453048149656,-2.09573345259027,"2016-02-11 20:10:56"
0,57.1453048149656,-2.09573345259027,"2016-02-11 20:10:56"
0,57.1453048149656,-2.09573345259027,"2016-02-11 20:10:56"
0,57.1453239676143,-2.09594383835988,"2016-02-11 20:10:59"
0,57.1453239676143,-2.09594383835988,"2016-02-11 20:10:59"
0,57.1453239676143,-2.09594383835988,"2016-02-11 20:10:59"
0,57.1453239676143,-2.09594383835988,"2016-02-11 20:10:59"
0,57.1453239676143,-2.09594383835988,"2016-02-11 20:10:59"
0,57.1453239676143,-2.09594383835988,"2016-02-11 20:10:59"
0,57.1453292482133,-2.09617132321195,"2016-02-11 20:11:02"
0,57.1453292482133,-2.09617132321195,"2016-02-11 20:11:02"
0,57.1453292482133,-2.09617132321195,"2016-02-11 20:11:02"
0,57.1453292482133,-2.09617132321195,"2016-02-11 20:11:02"
0,57.1453063656177,-2.09639193490343,"2016-02-11 20:11:04"
0,57.1453063656177,-2.09639193490343,"2016-02-11 20:11:04"
0,57.1452349937122,-2.09653191268639,"2016-02-11 20:11:05"
0,57.1452349937122,-2.09653191268639,"2016-02-11 20:11:05"
0,57.1452349937122,-2.09653191268639,"2016-02-11 20:11:05"
0,57.1452349937122,-2.09653191268639,"2016-02-11 20:11:05"
0,57.1450820239793,-2.09682041779356,"2016-02-11 20:11:07"
0,57.1450820239793,-2.09682041779356,"2016-02-11 20:11:07"
0,57.1450820239793,-2.09682041779356,"2016-02-11 20:11:07"
0,57.1450820239793,-2.09682041779356,"2016-02-11 20:11:07"
0,57.1449090520184,-2.0969973952719,"2016-02-11 20:11:09"
0,57.1449090520184,-2.0969973952719,"2016-02-11 20:11:09"
0,57.1449090520184,-2.0969973952719,"2016-02-11 20:11:09"
0,57.1448647013438,-2.09717242402493,"2016-02-11 20:11:11"
0,57.1448647013438,-2.09717242402493,"2016-02-11 20:11:11"
0,57.1448647013438,-2.09717242402493,"2016-02-11 20:11:11"
0,57.1448647013438,-2.09717242402493,"2016-02-11 20:11:11"
0,57.1448647013438,-2.09717242402493,"2016-02-11 20:11:11"
0,57.1448647013438,-2.09717242402493,"2016-02-11 20:11:11"
